,name,review,rating,review1
1077,Safety 1st Deluxe 4-in-1 Bath Station,"I registered for this tub based on the versatility it supposedly offers, however, I found that this tub and bath sling do not work well for infants.  My baby kept slipping down on the sling and would have been lying down in the tub if I didn\'t keep my hand under her bottom the entire.  Also, I followed the directions exactly and made sure that everything was snapped into place (which is not an easy thing to do!) and the tub still leaked.  Not a huge amount, but who wants a tub that leaks?  I ended up purchasing the Summer Infant fold-up bath seat at Babies-R-Us which I highly recommend. It made bath time less stressful for both me and my baby. I plan to try and use this tub again once my baby can sit up and use the bath ring portion.  I\'m hoping this tub isn\'t a total waste.",1,"i regist for thi tub base on the versatil it supposedli offers, however, i found that thi tub and bath sling do not work well for infants. my babi kept slip down on the sling and would have been lie down in the tub if i didn\'t keep my hand under her bottom the entire. also, i follow the direct exactli and made sure that everyth wa snap into place (which is not an easi thing to do!) and the tub still leaked. not a huge amount, but who want a tub that leaks? i end up purchas the summer infant fold-up bath seat at babies-r-u which i highli recommend. it made bath time less stress for both me and my baby. i plan to tri and use thi tub again onc my babi can sit up and use the bath ring portion. i\'m hope thi tub isn\'t a total waste."
1078,Safety 1st Deluxe 4-in-1 Bath Station,I got this tub for my baby shower for my daughter.  I have to say its not at all a good tub for an newborn.  Its a pain to empty and fill.  The suction cups on the bottom are so hard to get off once they stick to something.  Its a big big pain.I do love the sling that came with it and will be using that part for our new baby due in just a few weeks.but the tub its self went to the trash about 3 months after my daughter was born 17 mo ago.Buy something else.,1,i got thi tub for my babi shower for my daughter. i have to say it not at all a good tub for an newborn. it a pain to empti and fill. the suction cup on the bottom are so hard to get off onc they stick to something. it a big big pain.i do love the sling that came with it and will be use that part for our new babi due in just a few weeks.but the tub it self went to the trash about 3 month after my daughter wa born 17 mo ago.buy someth else.
1079,Safety 1st Deluxe 4-in-1 Bath Station,"We began using this tub for our premie twins this week.  After being sponge-bathed in the hospital for a month, it was time for them to get their first real baths.  We pulled the tub out to the full position and snapped it into place, and did not realize there is also a spot on the floor of the tub that also needs to be snapped down.  We initially had a flood all over the bathroom counter.  After moving the tub into our bathroom tub, and snapping it into place, the leakage seemed under control.  However, we are not willing to attempt to try using it on the countertop again.  Because of the way this tub is made, in two pieces, it seems inevitable that there will be leaks.  We are currently trying to use the infant sling to help bathe our twins, however, the boys do slip and slide down the sling.  Maybe for babies that are a little bigger, the sling may work.  However, if you have premies, or just small newborns, the sling is pretty worthless.  It was almost easier to give our boys a sponge bath, without the tub at all.  I gave this tub 3 stars, because it will probably work much better when the boys grow a little more.  For now, there\'s got to be a better tub out there, especially for tiny babies.",3,"we began use thi tub for our premi twin thi week. after be sponge-bath in the hospit for a month, it wa time for them to get their first real baths. we pull the tub out to the full posit and snap it into place, and did not realiz there is also a spot on the floor of the tub that also need to be snap down. we initi had a flood all over the bathroom counter. after move the tub into our bathroom tub, and snap it into place, the leakag seem under control. however, we are not will to attempt to tri use it on the countertop again. becaus of the way thi tub is made, in two pieces, it seem inevit that there will be leaks. we are current tri to use the infant sling to help bath our twins, however, the boy do slip and slide down the sling. mayb for babi that are a littl bigger, the sling may work. however, if you have premies, or just small newborns, the sling is pretti worthless. it wa almost easier to give our boy a spong bath, without the tub at all. i gave thi tub 3 stars, becaus it will probabl work much better when the boy grow a littl more. for now, there\' got to be a better tub out there, especi for tini babies."
1080,Safety 1st Deluxe 4-in-1 Bath Station,"I was hoping to get great use out of this tub, however I had to return it.  It leaks through the seam, even when it was locked.  The store I took it back to, said  lots of people have this problem.  Don\'t waste your money.",1,"i wa hope to get great use out of thi tub, howev i had to return it. it leak through the seam, even when it wa locked. the store i took it back to, said lot of peopl have thi problem. don\'t wast your money."
1081,Safety 1st Deluxe 4-in-1 Bath Station,"I was so thrilled that this would be the last tub I would have to buy.  My 11 month old loves sitting up in it, and now that I\'m expecting another baby in a few months the sling would come in handy.  The only problem is that all of a sudden it leaks tremendously.  We also never really closed it up because it was too hard to do but that would have been fine to deal with if it hadn\'t started to leak.  Now we have to rush her out of the tub before all the water leaks out.  And with the new baby on the way it looks like we are going to have to invest in another tub.  I don\'t reccommend buying this.  Especially since it started to leak after we had it more than 90 days so we couldn\'t even return it and get something else.",2,"i wa so thrill that thi would be the last tub i would have to buy. my 11 month old love sit up in it, and now that i\'m expect anoth babi in a few month the sling would come in handy. the onli problem is that all of a sudden it leak tremendously. we also never realli close it up becaus it wa too hard to do but that would have been fine to deal with if it hadn\'t start to leak. now we have to rush her out of the tub befor all the water leak out. and with the new babi on the way it look like we are go to have to invest in anoth tub. i don\'t reccommend buy this. especi sinc it start to leak after we had it more than 90 day so we couldn\'t even return it and get someth else."
1082,Safety 1st Deluxe 4-in-1 Bath Station,"It is one of those things when the tub looks better in the box.  For an infant the tub was way to big, my daughter kept sliding down.  For a toddler the water wouldn\'t stay in the tub unless it was extended out to its full length...Which right there was one of the reasons I bought the tub is becase it was supposed to be compact.  I would not recommend this tub to anyone, and I wish I would have bought a nicer one.",2,"it is one of those thing when the tub look better in the box. for an infant the tub wa way to big, my daughter kept slide down. for a toddler the water wouldn\'t stay in the tub unless it wa extend out to it full length...which right there wa one of the reason i bought the tub is becas it wa suppos to be compact. i would not recommend thi tub to anyone, and i wish i would have bought a nicer one."
1083,Safety 1st Deluxe 4-in-1 Bath Station,This bathtub has to be one of the nicest and most useful ones on the market. It is slightly large but truely does work for various ages.,4,thi bathtub ha to be one of the nicest and most use one on the market. it is slightli larg but trueli doe work for variou ages.
1084,Safety 1st Deluxe 4-in-1 Bath Station,I bought this tub thinking that it would last me a long time and the price of it was reasonable. After two months the tub started leaking. At first we thoguht we did something wrong but after a while we discoverd the strip near the crease started to wear out causing the tub to leak. This pruchase was by far the worse $20.00 I ever spent...,1,i bought thi tub think that it would last me a long time and the price of it wa reasonable. after two month the tub start leaking. at first we thoguht we did someth wrong but after a while we discoverd the strip near the creas start to wear out caus the tub to leak. thi pruchas wa by far the wors $20.00 i ever spent...
1085,Safety 1st Deluxe 4-in-1 Bath Station,"The first time we went to put water in the tub for a real bath,  the thing just started pouring water out the bottom (from between the two connecting sections).  Don\'t waste your money!",1,"the first time we went to put water in the tub for a real bath, the thing just start pour water out the bottom (from between the two connect sections). don\'t wast your money!"
1086,Safety 1st Deluxe 4-in-1 Bath Station,"I agree with everything jrcaesar said in the previous review, in fact he/she saved me quite a bit of typing. I have been using this tub for a week now, after using the Safety 1st Space Saver tub from 6 weeks til 8 1/2 months. What more can I say, I love it, my daughter loves it. We put it up on the kitchen counter and when we\'re done, we drag the end over the edge of the sink and pull the plug. No mess besides the water my daughter kicks all over the kitchen, and that\'s to be expected! P.S. The locking tabs get easier with time as long as you properly assemble the tub on a regular basis.",5,"i agre with everyth jrcaesar said in the previou review, in fact he/sh save me quit a bit of typing. i have been use thi tub for a week now, after use the safeti 1st space saver tub from 6 week til 8 1/2 months. what more can i say, i love it, my daughter love it. we put it up on the kitchen counter and when we\'r done, we drag the end over the edg of the sink and pull the plug. no mess besid the water my daughter kick all over the kitchen, and that\' to be expected! p.s. the lock tab get easier with time as long as you properli assembl the tub on a regular basis."
1087,Safety 1st Deluxe 4-in-1 Bath Station,My daughter is 7 months old and I\'ve used this tub since she was born. I really like it and it hasn\'t leaked on me. If you expand it correctly then you probably won\'t have leaks either. Collapsing and expanding it does take a couple of minutes but it\'s not impossible. I just leave mine expanded but I don\'t have other children so it\'s not in my way. At first I used it on the bathroom counter top and the suction cups on the bottom stuck great. So well in fact that I would really have to pull on them to get them off. But at least I knew it wasn\'t going to move. Now I use it in the regular bathtub because my daughter sits up and likes to splash. And it\'s big enough to have a bunch of toys in it with her. My daughter loves her baths and I like not having to fill up the regular bathtub with more water than I need. It also has plenty of room for growth so you\'ll probably be able to use it for awhile. I would definitely recommend this tub if you have the room for it.,4,my daughter is 7 month old and i\'v use thi tub sinc she wa born. i realli like it and it hasn\'t leak on me. if you expand it correctli then you probabl won\'t have leak either. collaps and expand it doe take a coupl of minut but it\' not impossible. i just leav mine expand but i don\'t have other children so it\' not in my way. at first i use it on the bathroom counter top and the suction cup on the bottom stuck great. so well in fact that i would realli have to pull on them to get them off. but at least i knew it wasn\'t go to move. now i use it in the regular bathtub becaus my daughter sit up and like to splash. and it\' big enough to have a bunch of toy in it with her. my daughter love her bath and i like not have to fill up the regular bathtub with more water than i need. it also ha plenti of room for growth so you\'ll probabl be abl to use it for awhile. i would definit recommend thi tub if you have the room for it.
1088,Safety 1st Deluxe 4-in-1 Bath Station,"I bought this tub before reading reviews,and i regret it. the tub is actually 2 pieces that snap together, it is not easy to snap together. my baby is 6 months old. i tried to set him up in the little sitting tray, his little pee pee kept smushing up against the bar. not only that, but i wanted a tub that i can lay baby down in or recline. it is not easy to rinse a baby\'s hair when he is sitting straight up. but the way the sitting bar is positioned, if you try to rinse his hair, you cannot do it without getting water all over the place, because his back is against the edge of the bath tub.  but the thing i really dont like is that since the tub is in 2 pieces that snap together, there is a big hard plastic thing in the middle. you cannot lay baby down (without the sling, which is just for little babies) i even tried to put those little foam things in there but there is still this big lump where baby\'s back would be.  i will be returning this, i\'m sure wal-mart will not be happy with me",2,"i bought thi tub befor read reviews,and i regret it. the tub is actual 2 piec that snap together, it is not easi to snap together. my babi is 6 month old. i tri to set him up in the littl sit tray, hi littl pee pee kept smush up against the bar. not onli that, but i want a tub that i can lay babi down in or recline. it is not easi to rins a baby\' hair when he is sit straight up. but the way the sit bar is positioned, if you tri to rins hi hair, you cannot do it without get water all over the place, becaus hi back is against the edg of the bath tub. but the thing i realli dont like is that sinc the tub is in 2 piec that snap together, there is a big hard plastic thing in the middle. you cannot lay babi down (without the sling, which is just for littl babies) i even tri to put those littl foam thing in there but there is still thi big lump where baby\' back would be. i will be return this, i\'m sure wal-mart will not be happi with me"
1089,Safety 1st Deluxe 4-in-1 Bath Station,"Do not buy this tub!!!  What a hassle when it leaks all over the kitchen counter and the floor.  The leaking distracts you when you should be paying extra attention to the baby.  I read the directions and also had my husband and my mother try to fix the leaks, with no success.  Also the sling does not stay in the holes and pops out constantly.",1,"do not buy thi tub!!! what a hassl when it leak all over the kitchen counter and the floor. the leak distract you when you should be pay extra attent to the baby. i read the direct and also had my husband and my mother tri to fix the leaks, with no success. also the sling doe not stay in the hole and pop out constantly."
1090,Safety 1st Deluxe 4-in-1 Bath Station,"After using this bathtub every night for the past 27 months, I am about to order another one for baby #2.  I came across the online reviews and was very surprised to read about leaks.  Ours has never leaked.  I find it very easy to use, and I love its ability to adapt as your baby grows.  I do recall that it required some strength to assemble the first time, but putting it together was not nearly as difficult as many other baby products.  This tub is easy to fill up quickly so that you aren\'t spending excessive time drawing the bath rather than watching your child.  Its rounded plastic is comfortable for baby.  Plus, it doesn\'t lose water every time your child leans on it like the inflatable bath tubs do.  It is just the right size for a toddler and their bath toys.If you don\'t think you like this tub, give it a second chance.  It may work for you as a toddler tub stationed in your regular bathtub.",5,"after use thi bathtub everi night for the past 27 months, i am about to order anoth one for babi #2. i came across the onlin review and wa veri surpris to read about leaks. our ha never leaked. i find it veri easi to use, and i love it abil to adapt as your babi grows. i do recal that it requir some strength to assembl the first time, but put it togeth wa not nearli as difficult as mani other babi products. thi tub is easi to fill up quickli so that you aren\'t spend excess time draw the bath rather than watch your child. it round plastic is comfort for baby. plus, it doesn\'t lose water everi time your child lean on it like the inflat bath tub do. it is just the right size for a toddler and their bath toys.if you don\'t think you like thi tub, give it a second chance. it may work for you as a toddler tub station in your regular bathtub."
1091,Safety 1st Deluxe 4-in-1 Bath Station,"I got this tub as a shower gift that I didn\'t register for.  As a new sleep deprived mother, reading directions on how to get this piece of [...] tub to work was more than I could take.  Save yourself the frustration [...]",1,"i got thi tub as a shower gift that i didn\'t regist for. as a new sleep depriv mother, read direct on how to get thi piec of [...] tub to work wa more than i could take. save yourself the frustrat [...]"
1092,Safety 1st Deluxe 4-in-1 Bath Station,"You don\'t need this extra hassle with bathing a little one.  Our tub has leaked from day one.  I\'ve even taken it apart and put it back together several times.  It\'s leaked when we bathe him in this tub inside our tub, on the counter, or wherever we put it (even with pushing down in the ""correct"" places to help the suction).  The sling also does pop out a lot.My husband is ready to throw it out he gets so frustrated with it.  By the time you fill up the tub and get the baby undressed, about an inch of water has leaked out.At four months, my son already stretches to the end of the tub and puts his feet over the edge.  He really likes to do it, but both my husband and I feel as though he\'s already outgrowing it.The tub is easy to clean.  The sling is very convenient.  My son loves his bathtime, but the little issues with the tub drive us crazy.  I\'d recommend seriously purchasing another tub - especially one that is all one piece so you don\'t have to worry about anything leaking out the seams.",1,"you don\'t need thi extra hassl with bath a littl one. our tub ha leak from day one. i\'v even taken it apart and put it back togeth sever times. it\' leak when we bath him in thi tub insid our tub, on the counter, or wherev we put it (even with push down in the ""correct"" place to help the suction). the sling also doe pop out a lot.mi husband is readi to throw it out he get so frustrat with it. by the time you fill up the tub and get the babi undressed, about an inch of water ha leak out.at four months, my son alreadi stretch to the end of the tub and put hi feet over the edge. he realli like to do it, but both my husband and i feel as though he\' alreadi outgrow it.th tub is easi to clean. the sling is veri convenient. my son love hi bathtime, but the littl issu with the tub drive us crazy. i\'d recommend serious purchas anoth tub - especi one that is all one piec so you don\'t have to worri about anyth leak out the seams."
1093,Safety 1st Deluxe 4-in-1 Bath Station,"I only used the tub a handful of times, but wore out the sling. When my daughter was old enough to sit on her own we bought a different tub seat. Plus, the tub doesn\'t fold up that much and still takes up much space.",3,"i onli use the tub a hand of times, but wore out the sling. when my daughter wa old enough to sit on her own we bought a differ tub seat. plus, the tub doesn\'t fold up that much and still take up much space."
1094,Safety 1st Deluxe 4-in-1 Bath Station,"I received 2 tubs at my son\'s baby shower.  I returned the other and kept this one because it seemed like it had more features.  I wish I had kept the other because this one seems to leak every time I use it.  However, the infant sling thing is nice, and the tub itself is a good size.  I think I\'d rather get a tub that doesn\'t leak so much.",2,"i receiv 2 tub at my son\' babi shower. i return the other and kept thi one becaus it seem like it had more features. i wish i had kept the other becaus thi one seem to leak everi time i use it. however, the infant sling thing is nice, and the tub itself is a good size. i think i\'d rather get a tub that doesn\'t leak so much."
1095,Safety 1st Deluxe 4-in-1 Bath Station,"I got this tub at one of my showers....it leakes like crazy! I have not been satisfied with this tuba at all. When I registered for it I saw nothing but good reviews, but it is not worth the money. The sling does not help at all! I get the bath ready for my 6 month old son and then go and undress him...by the time i get back in the bath room all the water is almost gone! I have had to refill the tub at least three times now. I wish i had registered for a different tub.",2,"i got thi tub at one of my showers....it leak like crazy! i have not been satisfi with thi tuba at all. when i regist for it i saw noth but good reviews, but it is not worth the money. the sling doe not help at all! i get the bath readi for my 6 month old son and then go and undress him...bi the time i get back in the bath room all the water is almost gone! i have had to refil the tub at least three time now. i wish i had regist for a differ tub."
1096,Safety 1st Deluxe 4-in-1 Bath Station,Absolutely disasterously designed product. Am taking it back to buybuybaby today. We tried to use it for the first time with our newborn. Instructions could not be more vague.Then there is an area in the middle of the bath that you have to push forward to lock. I did this and all that happened is the bath length extended. I tried many many times and had no luck in hearing a \'snap\' or seeing any evidence that it had locked. In the end we tried to fill it with water and it flooded our bathroom. I tried again to \'lock\' it and could not get it to work.It is a poorly designed and thought through product. The manual couldn\'t be more vague and less helpful to new parents.Just don\'t buy it and save yourself the clean up mess that we just went through.I hope this helps,1,absolut disaster design product. am take it back to buybuybabi today. we tri to use it for the first time with our newborn. instruct could not be more vague.then there is an area in the middl of the bath that you have to push forward to lock. i did thi and all that happen is the bath length extended. i tri mani mani time and had no luck in hear a \'snap\' or see ani evid that it had locked. in the end we tri to fill it with water and it flood our bathroom. i tri again to \'lock\' it and could not get it to work.it is a poorli design and thought through product. the manual couldn\'t be more vagu and less help to new parents.just don\'t buy it and save yourself the clean up mess that we just went through.i hope thi help
1097,Safety 1st Deluxe 4-in-1 Bath Station,"This tub worked okay when she was small. I did not have much problems with her slipping when she was on the level one. I just felt the tub was akward and big and difficult to store. It also was a little difficult to clean  w/ the small crevaces it has. It did leak if you did not push down on it hard enough. When my baby was old enough for the sitting position I really stopped liking the tub. It just seemed awkward and slippery. I just didn\'t feel secure with her sitting up it seemed slippery. So I just started bathing her in the kitchen sink ,this was still slippery but I felt more secure and I didn\'t have to deal with this tub that was hard to store and bulky. Around 8 months i just started bathing here in a small amount of water in the bath tub like a sml child and she loves this.",3,"thi tub work okay when she wa small. i did not have much problem with her slip when she wa on the level one. i just felt the tub wa akward and big and difficult to store. it also wa a littl difficult to clean w/ the small crevac it has. it did leak if you did not push down on it hard enough. when my babi wa old enough for the sit posit i realli stop like the tub. it just seem awkward and slippery. i just didn\'t feel secur with her sit up it seem slippery. so i just start bath her in the kitchen sink ,thi wa still slipperi but i felt more secur and i didn\'t have to deal with thi tub that wa hard to store and bulky. around 8 month i just start bath here in a small amount of water in the bath tub like a sml child and she love this."
1098,Safety 1st Deluxe 4-in-1 Bath Station,"When our 5 wk old is in the sling, he slides down and the middle snap-thing at the bottom of the tub digs into his bac, also leaving bruises. Very, very poor design.  Also, it doesn\'t even COME CLOSE to fittingin our single kitchen sink.  We refuse to use it anymore. We are gong out to ge the First Years Sure Comfort Deluxe Tub this weekend. It got 4.5 stars out of 5 on amazon and two couples we know swear b it. We should\'ve talked to them before we put this on our registry!",1,"when our 5 wk old is in the sling, he slide down and the middl snap-th at the bottom of the tub dig into hi bac, also leav bruises. very, veri poor design. also, it doesn\'t even come close to fittingin our singl kitchen sink. we refus to use it anymore. we are gong out to ge the first year sure comfort delux tub thi weekend. it got 4.5 star out of 5 on amazon and two coupl we know swear b it. we should\'v talk to them befor we put thi on our registry!"
1099,Safety 1st Deluxe 4-in-1 Bath Station,"I was not very happy with the 4 in one bath station, because it leaks.  It is made in a way where the water comes out from the bottom, since this tub is interchangeable to eventually be used for a toddler.  It is not sealed properly. I donot recommend this item.",1,"i wa not veri happi with the 4 in one bath station, becaus it leaks. it is made in a way where the water come out from the bottom, sinc thi tub is interchang to eventu be use for a toddler. it is not seal properly. i donot recommend thi item."
1100,Safety 1st Deluxe 4-in-1 Bath Station,"I got this tub as a baby shower gift, although I did have problems with the locking tabs, once my husband figured it out, it worked great. We took the suction cups off the bottom of the tub because they did make emptying it a nightmare, even though it has a drain, not all the water empties out. The tub works great for little babies but once my son reached 25 inches, we had to quit using it because he could kick the middle of it where the bath seat is and it would hurt his feet, but we just put the bath sling in the regular bath tub and it works fine, he loves to splash around in the water. I plan on using the tub again once he can sit up on his own since it has the bath ring in it.",3,"i got thi tub as a babi shower gift, although i did have problem with the lock tabs, onc my husband figur it out, it work great. we took the suction cup off the bottom of the tub becaus they did make empti it a nightmare, even though it ha a drain, not all the water empti out. the tub work great for littl babi but onc my son reach 25 inches, we had to quit use it becaus he could kick the middl of it where the bath seat is and it would hurt hi feet, but we just put the bath sling in the regular bath tub and it work fine, he love to splash around in the water. i plan on use the tub again onc he can sit up on hi own sinc it ha the bath ring in it."
1101,Safety 1st Deluxe 4-in-1 Bath Station,"We registered for this tub and took it back the first time we used it. Yes, it does leak even when assembled correctly. The sling didn\'t fit into the tub quite right either. I wouldn\'t put my baby in it.",1,"we regist for thi tub and took it back the first time we use it. yes, it doe leak even when assembl correctly. the sling didn\'t fit into the tub quit right either. i wouldn\'t put my babi in it."
1102,Safety 1st Deluxe 4-in-1 Bath Station,"I thought this would be a great tub as we really needed a space-saving tub. It fit perfectly on the kitchen counter and it was easy to drain the water right into the sink. Well after a couple months I thought I was just careless and not fully extending the tub out to locking position (which the locking tabs are also hard to lock and release- you need pretty strong thumbs!), as several times I had water all over the counter and dripping down the cabinets. The problem with this tub is the rubber stripping which is at the seam between the two halves of this tub. It was completely twisted and coming off. There is not enough room to get your fingers in to fix it or replace it. As time went on the tub was leaking so bad I had to put it into the real bathtub in the bathroom. It eventually stopped holding water altogether. When I see people with this tub in their shopping carts, I immediately tell them about this tub and they can\'t put it back fast enough.",1,"i thought thi would be a great tub as we realli need a space-sav tub. it fit perfectli on the kitchen counter and it wa easi to drain the water right into the sink. well after a coupl month i thought i wa just careless and not fulli extend the tub out to lock posit (which the lock tab are also hard to lock and release- you need pretti strong thumbs!), as sever time i had water all over the counter and drip down the cabinets. the problem with thi tub is the rubber strip which is at the seam between the two halv of thi tub. it wa complet twist and come off. there is not enough room to get your finger in to fix it or replac it. as time went on the tub wa leak so bad i had to put it into the real bathtub in the bathroom. it eventu stop hold water altogether. when i see peopl with thi tub in their shop carts, i immedi tell them about thi tub and they can\'t put it back fast enough."
1103,Safety 1st Deluxe 4-in-1 Bath Station,"I bought this tub despite of poor reviews because I figured that I could make sure that this tub didn\'t leak.  In terms of idea, it\'s great.  The sling was perfect for my newborn.  The idea of it shrinking was great too.  But the tub is extremely difficult to break down.  Also, it\'s really hard to get the tabs to go in to &quot;lock&quot; it so it doesn\'t leak.  I finally just left the tabs in place.  Well, within a few days, it leaked like a sieve.  The tabs were locked, everything was fine.  It just gives way and starts leaking.  Bad investment!",1,"i bought thi tub despit of poor review becaus i figur that i could make sure that thi tub didn\'t leak. in term of idea, it\' great. the sling wa perfect for my newborn. the idea of it shrink wa great too. but the tub is extrem difficult to break down. also, it\' realli hard to get the tab to go in to &quot;lock&quot; it so it doesn\'t leak. i final just left the tab in place. well, within a few days, it leak like a sieve. the tab were locked, everyth wa fine. it just give way and start leaking. bad investment!"
1104,Safety 1st Deluxe 4-in-1 Bath Station,"My husband and I really liked the design of this bathtub when we decided to ask for one in our shower list. After using it for only three months my daughter could not enjoy her bath anymore since this bathtub began leaking. We do not recommend this product to any parents. It sure is safe, but certainly cannot be used for too long when the water leaks away!",2,"my husband and i realli like the design of thi bathtub when we decid to ask for one in our shower list. after use it for onli three month my daughter could not enjoy her bath anymor sinc thi bathtub began leaking. we do not recommend thi product to ani parents. it sure is safe, but certainli cannot be use for too long when the water leak away!"
1105,Safety 1st Deluxe 4-in-1 Bath Station,"I thought this would be a great item to buy for my second baby. However, it\'s too much trouble with the adjustments, it doesn\'t have a smooth bottom surface, and there isn\'t enough room (even for my 3 week old!).I would buy a regular, plain baby bathtub and an infant support.",2,"i thought thi would be a great item to buy for my second baby. however, it\' too much troubl with the adjustments, it doesn\'t have a smooth bottom surface, and there isn\'t enough room (even for my 3 week old!).i would buy a regular, plain babi bathtub and an infant support."
1106,Safety 1st Deluxe 4-in-1 Bath Station,"When we first started using this tub we thought it was great, but our son is now 5 months old and we hate it.  When we started placing it in the bathtub for baths because our son was splashing all around we had so many problems.  The suction cups would stick so hard to the tub that it was impossible to move it away from the faucet without spliing the whole thing or the bottem becoming unsnappped which caused leaks.  We removed the suction cups, but the tub still has a steady leak.  It\'s hard enough to bath a slippery baby - don\'t choose this tub that causes even more trouble.",2,"when we first start use thi tub we thought it wa great, but our son is now 5 month old and we hate it. when we start place it in the bathtub for bath becaus our son wa splash all around we had so mani problems. the suction cup would stick so hard to the tub that it wa imposs to move it away from the faucet without spli the whole thing or the bottem becom unsnapp which caus leaks. we remov the suction cups, but the tub still ha a steadi leak. it\' hard enough to bath a slipperi babi - don\'t choos thi tub that caus even more trouble."
1107,Safety 1st Deluxe 4-in-1 Bath Station,This station is so difficult to use. Bath sling doesnot fit properly in station.,1,thi station is so difficult to use. bath sling doesnot fit properli in station.
1108,Safety 1st Deluxe 4-in-1 Bath Station,I got this bathtub as a baby shower gift and it looked like a good one.  I did read the instructions begining to end.  The tub worked fine for about a month.  But then it started leaking bad all over the place.  Like a new mom doesn\'t have enough to do with out cleaning up a flood.  Anyways it just doesn\'t seal properly.  For awhile it would only leak when you picked up the baby and it didn\'t have that extra weight on it.  But now it leaks constiently.  So now I have to go buy one of the few things I didn\'t have to pay for in the first place.  This tub is the tub of my nightmares!  Don\'t waste your money and time buying this worthless piece of junk.,1,i got thi bathtub as a babi shower gift and it look like a good one. i did read the instruct begin to end. the tub work fine for about a month. but then it start leak bad all over the place. like a new mom doesn\'t have enough to do with out clean up a flood. anyway it just doesn\'t seal properly. for awhil it would onli leak when you pick up the babi and it didn\'t have that extra weight on it. but now it leak constiently. so now i have to go buy one of the few thing i didn\'t have to pay for in the first place. thi tub is the tub of my nightmares! don\'t wast your money and time buy thi worthless piec of junk.
1109,Safety 1st Deluxe 4-in-1 Bath Station,"I bought this tub when my twins were born and after setting it up for the first time AFTER following the directions, we had no problems with it.  The sling is very portable and was great for our many trips with the twins as infants.  As they got bigger I LOVED the bath ring feature.  And I felt like I was doing the enviroment a service as they approached 1 year when I wasn\'t filling the whole tub with water to bathe one tiny baby in.The suction cups work great as long as you don\'t have decals, etc on the floor of your tub.  There was no leaks, it was a great fit for the baby, no problems.I bought this tub again for my 3rd child and after setting it up following the directions again, it was leaking.  I called the company and told them I had a previously great experience with another one of this model tub without leaking.  They asked me about my set up and once they were assured it was done correctly,  they shipped me out a new one immediately.  They said that they did have a problem a while back with the seal leaking and this could have been one of the older tubs.  The new one works great and I love this tub all over again!!I highly recommend you get this tub...just set it up properly the first time.  You really have to press hard in the approprate spaces to seal it tightly!!!",5,"i bought thi tub when my twin were born and after set it up for the first time after follow the directions, we had no problem with it. the sling is veri portabl and wa great for our mani trip with the twin as infants. as they got bigger i love the bath ring feature. and i felt like i wa do the enviro a servic as they approach 1 year when i wasn\'t fill the whole tub with water to bath one tini babi in.th suction cup work great as long as you don\'t have decals, etc on the floor of your tub. there wa no leaks, it wa a great fit for the baby, no problems.i bought thi tub again for my 3rd child and after set it up follow the direct again, it wa leaking. i call the compani and told them i had a previous great experi with anoth one of thi model tub without leaking. they ask me about my set up and onc they were assur it wa done correctly, they ship me out a new one immediately. they said that they did have a problem a while back with the seal leak and thi could have been one of the older tubs. the new one work great and i love thi tub all over again!!i highli recommend you get thi tub...just set it up properli the first time. you realli have to press hard in the appropr space to seal it tightly!!!"
1110,Safety 1st Deluxe 4-in-1 Bath Station,"I got this and returned it.  Not because it was horrible, just because my daughter is already 5 months old and too big for the sling and too small for the seat.  I ended getting the Eurobath instead.  The sling was slippery for her and I couldn\'t get it right.  The suction cups definitely do the job!  ...that\'s great if you don\'t want it to move, but in the tub it makes it more difficult for me to fill, empty, etc.  So, that turned out to be a negative for me.  Yeah, you can pry it up, but it\'s frustrating.  No leaking though!!  I tested it a few times and it was leak-proof for me.  So if you\'re only worried about that, then this is a good tub for you.",3,"i got thi and return it. not becaus it wa horrible, just becaus my daughter is alreadi 5 month old and too big for the sling and too small for the seat. i end get the eurobath instead. the sling wa slipperi for her and i couldn\'t get it right. the suction cup definit do the job! ...that\' great if you don\'t want it to move, but in the tub it make it more difficult for me to fill, empty, etc. so, that turn out to be a neg for me. yeah, you can pri it up, but it\' frustrating. no leak though!! i test it a few time and it wa leak-proof for me. so if you\'r onli worri about that, then thi is a good tub for you."
1111,Safety 1st Deluxe 4-in-1 Bath Station,"My daughter constantly slides down the sling.  Every minute or two, I am lifting her back up as she slides down into the water.  Unless you have it opened and locked absolutely perfectly, it leaks all over the place",2,"my daughter constantli slide down the sling. everi minut or two, i am lift her back up as she slide down into the water. unless you have it open and lock absolut perfectly, it leak all over the place"
