name,review,rating
Munchkin Mozart Magic Cube,"The music is pleasant, though sometimes gets stuck on the same piece over and over. 7-mo-old likes to hit the squares, but the same song just starts over again with each strike. The toy just isn\'t as versatile as I\'d imagined. Quite limited. Sound quality is rather harsh, also.",3
Munchkin Mozart Magic Cube,My 1-year-old grandson really loves this.  He is already very fond of music and this allows him to change the sound using all the different combinations available on the cube and he is listening to Mozart while doing so....doesn\'t get much better than that.  It\'s very easy for a young child to manipulate and there are no small parts to worry about.  I highly recommend this.,5
Munchkin Mozart Magic Cube,Great toy! My daughter loves it! It is incredible to me that it does so much for so small a price.,5
Munchkin Mozart Magic Cube,Has 8 recognizable tunes and easy enough for our 9 month old to figure out. Nice silicone-esque edging makes it easy to grip and keeps from sliding.,5
Munchkin Mozart Magic Cube,My one year old son enjoys music. He was thrilled to play with this. Pushing the buttons to hear all the different sounds. Plus my 3 year old likes to play with the cube also. It gives them a chance to play together.,5
Munchkin Mozart Magic Cube,"This is bright, sturdy and has great music.  It\'s a nice concept - conducting your own symphony, so to speak.  It has not maintained my one year old daughter\'s attention for very long, but that may be because it was a Christmas present and there are other things that she is more interested in right now.  I love the rubber balls on the corners and the bright colors.",4
Munchkin Mozart Magic Cube,"My grandson loves to fall asleep while listening to either religious or classical  music.  When I was shopping on Amazon.com for Christmas presents, I ran across this Mozart Magic Cube.  I liked the colors, listened to the songs and read the posted reviews.  The price was acceptable so I purchased it.When my daughter opened the present for him, he immediately picked it up and smiled.  He must have liked the colors.  Then I turned the music on for him and received an even bigger smile!  It now stays in his crib with him, so he can fall asleep to his favorite tunes.Thank you, Amazon, for carrying this product!  Debby Pate",5
Munchkin Mozart Magic Cube,"I use this item when I\'m working with students (preschoolers), especially those who are multi disabled.  I have to assist them to push individual interments but I really like the music (sound).",4
Munchkin Mozart Magic Cube,"My son received this toy when he was about 3 months old, although he didn\'t become interest in it until he was about 8 months old.  Now (he\'s 18 months old) he carries it around with him from room to room wherever I am to play the symphony for me.  He loves to push those buttons!  This toy plays about 7 different songs, and my son has certain ones he just loves and dance to.  The whole orchestra can play or you can push buttons on and off during the song to have only the piano or french horn play together or by themselves.  It\'s great, I wish it took bigger batteries so I wouldn\'t have to replace them so often.  There is a volum control but it only has two settings.",5
Munchkin Mozart Magic Cube,"My 18 month old son loves his cube.  He experiments with the different instruments and tunes.  Anything with buttons and lights is a hit, so adding music is just icing on the cake.",5
Munchkin Mozart Magic Cube,It\'s neat but my 18 month old son doesn\'t like it much. He actually sometimes complains about it and wants me to just turn it off.,2
Munchkin Mozart Magic Cube,something different  nice,5
Munchkin Mozart Magic Cube,best baby toy there is 6 month old loves it she loves to grab it and wakes up singing because of it,5
Munchkin Mozart Magic Cube,"After reading several reviews of this toy, I purchased it for my 5 month old son.  He spends a couple hours, everyday scooting around in his walker.  The Magic Cube is a fixture on the tray of his scooter.  While investigating all the rooms he will touch instruments on the Cube and make it play.  As always, when the Cube falls off of his walker he stops in his tracks and cries until either my wife or I pick it back up and put it on his tray again; then he\'s off to the next wonder of the house.  It will be interesting to see how he evolves with the interaction of this toy.  I\'m glad I made this purchase.",4
Munchkin Mozart Magic Cube,"Received a item that seems to be used for a long time.Its outward condition was bad as if it were used for a long time.if it\'s the new one, because of its improper package seems it to be old and used.I don\'t recommend this to anyone now.",1
Munchkin Mozart Magic Cube,This is a must for any baby. My son is 1 year old and loves all the different music and instruments. It\'s also easy for your little one to push the big buttons.  The only thing I don\'t like about this product is that there is no volume control.  Other than that it\'s a good solid toy.,4
Munchkin Mozart Magic Cube,"My daughter LOVES this toy.We first gave it to her at 6 months for Christmas, which was too early. She wasn\'t strong enough to push the button herself, so she didn\'t really like it. Around 8 months or so, she started liking it. The more she figures out how it works, the more the likes it. At 11 months, she plays with it all the time. Now she\'s strong enough to lift it, so she hands it to us to play.",5
Munchkin Mozart Magic Cube,"Totally love it--it was for a gift, but I couldn\'t stop using it myself!  The song keeps playing while you add or subtract instruments--what a great way to show children the different instrumental sounds!",5
Munchkin Mozart Magic Cube,"All of the great reviews of this product encouraged me to purchase it and I\'m so glad I did!  This will be a birthday present for my daughter (who, by the way, won\'t have her 1st birthday until November), but I wanted to make sure that we have educational toys for her, and this truly is very musically educational.  A great toy to incorporate the elements of instrumental music.",5
Munchkin Mozart Magic Cube,"As the father of a four-month old daughter, and someone who has studied music from the age of 4, I was thrilled to play with this toy, and spent over 30 minutes playing with it myself. The sound quality isn\'t great -- it\'s true (think midi instruments from your standard cheap composition software), but the idea is fantastic. There are numerous songs, each with harp, piano, flute, french horn, and violin parts. You can listen to any combination of those parts on any song. Although it\'s a bit much for a four-month old, I\'m sure she\'ll enjoy it as much (or more!) than I do.",5
Munchkin Mozart Magic Cube,This is a very versatile toy- it\'s small and simple enough for an infant to play with. Then as the child ages and becomes more aware of different noises he/she can experiment with combining various musical instruments.,5
Munchkin Mozart Magic Cube,I BOUGHT THIS TOY FOR MY THEN 1 YEAR DAUGHTER WHOS NOW 18 MONTHS BECAUSE SHE SAW IT IN A STORE AND REFUSED TO LET IT GO BECAUSE OF THE MUSIC I AM GLAD I BOUGHT IT 20 BUCKS WELL SPENT ONCE OUT OF THE STORE SHE HAS NOT PARTED FROM IT SINCE UNTIL SHE DROPPED IT FROM HER HIGH CHAIR AND WE THOUGHT IT BROKE BUT I REMOVED THE BATTERIES CLEANED IT WITH ALCOHOL AND ITS BRAND NEW AND SHE COULDN\'T BE HAPPIER THIS TOY IS AMAZING AND SHE LOVES HEARING THE SONG IN DIFFERENT WAYS ESPECIALLY THE ORCHESTRA ITS LIKE HER SECURITY BLANKET JUS A TOY INSTEAD. THIS TOY IS VERY MUCH RECOMMENDED I WILL BE BUYING THE SING ALONG I JUST BOUGHT ANOTHER ONE FOR MY 8 MONTH OLD NEPHEW AND HE LOVES IT,5
Munchkin Mozart Magic Cube,my kids love this music cube.  they love it so much that I started to get this product for my friends\' children or babies.  the music and the lights keep them entertained.,5
Munchkin Mozart Magic Cube,"My just turned year old grandson, Eli, received this from us for his birthday and immediately started playing with it.  It\'s one of his favorite toys!  I highly recommend its play value.",5
Munchkin Mozart Magic Cube,The Mozart magic cube is an AWESOME toy for my busy little 15 month old boy.  It\'s one of the VERY few toys he will stop and play with.  He has always loved music from a young age.  He like to hit the various buttons and it is small enough for him to carry around.  It also can take lots of abuse.  My 4 year old daughter will play with it as well.  Really a classic must have for babies and toddlers.,5
Munchkin Mozart Magic Cube,"My 4-5 month old baby loves this toy.  It is very easy to press the buttons and activate the sounds, so even very young, uncoordinated babies can get this toy to make noise.  As she gets older, she can use the cube to learn about different kinds of sounds and about colors.  For now, though, she just likes to chew on the corners and is delighted whenever the music starts playing.I am giving this four stars instead of five because the cube is secured to its packaging with wire-like pieces of plastic that protrude from the toy.  It is actually very difficult (and maybe impossible) to remove these pieces entirely from the toy, and that presents a danger of poked eyes and scratches.  Eventually, we had to cut the plastic ties very close to the toy and then push the raw ends into the toy, where they still are (and we hope they stay there).  There seems to be no way to remove them entirely.",4
Munchkin Mozart Magic Cube,My son got this for his first birthday and he hasn\'t stopped playing with it.  He loves the music and has started dancing to all the songs.  If the cube is out of reach he will even point at it and start dancing.  It was so easy for him to figure out.  He carries it around room to room so that it always nearby for music.  He has thrown it several times and it was not damaged. I am going to start buying this toy as a gift for other babies and toddlers because I am positive they would enjoy it also.,5
Munchkin Mozart Magic Cube,"I bought the Mozart Magic Cube 3 years ago for our grandkids\' toybox at our home. This past summer, one of the little ones left this outside - of course it rained. When we found it the next day we thought the cube was finished as it was completely silent (I have no idea why I didn\'t throw it out). After a few months it surprised us and started making music again. It still looks and works like new - even after spending a night in the rain and after 3 years of abuse from a large contingent of young grandchildren. The kids - from the babies to 8 years - continue to enjoy playing with it.",5
Munchkin Mozart Magic Cube,I\'m grandma and I purchased the Munchkin Mozart Magic Cube for my grandbaby. It is precious. The bright colors light up and the music is beautiful. I love the way my grandbaby can choose various instruments to play the melody.I give this toy 5 stars. It was worth purchasing.Enjoy!,5
Munchkin Mozart Magic Cube,this was just as advertised.  Perfect forlittle fingers.  Quite nice toy withlovely sound quality and bright colorsand flashing lights.,5
Munchkin Mozart Magic Cube,"My 11 month old grandson loved this toy -- dances to it with smiles all over.  His big brother (9) wants to play with it too, having a greater understanding of the instruments.  Their dad, 39, liked the option of adding or subtracting instruments from the mix.  Good tunes, good fun.",4
Munchkin Mozart Magic Cube,"This is a great transitional toy. We\'ve had it since my son was tiny - as an infant, he liked to look at the lights and colors. At 18 months, he dances to the music and loves pressing the buttons. I don\'t think he fully gets the concept of adding and removing instruments to the orchestra yet, so once he figures that out, we\'ll have many more months of fun with the music cube. The music is pleasant - my only complaint is that it only has one volume setting.One word of caution, if you have a climber - this toy makes a great stepping stool for toddlers who like to climb out of their cribs. :)We love the music cube - highly recommend it!",5
Munchkin Mozart Magic Cube,My son loves this toy and so do I :) it lights up to the tune of each song. great toy!,5
Munchkin Mozart Magic Cube,Like it very much,5
Munchkin Mozart Magic Cube,My daugther loves this. She sits there dancing to the music.  I also love it...I just wish I could adjust the volume sometimes.,5
Munchkin Mozart Magic Cube,"The fabulous Munhkin Mozart Magic Cube was given to our friend\'s daughter when she was an infant. From a very early age, we watched in amazement as she responded to the sounds of the music, obviously recognizing changes. We could see the pleasure on her face. As time went on, she played with the toy herself and was constantly drawn to it.There was always a limited assortment of toys for her to explore on the living room floor. She loved to play with some more than others. However, she was always constantly drawn back to this -- the sounds of the music from different instruments was a great source of fascination.As she gets older, the way that she handles Munchkin Mozart Magic Cube becomes more selective and sophisticated. This is one of the best toys we have ever seen to develop delight in music!She is beginning to talk now, and I feel certain that her first words will be, ""GET ME A HARPSICHORD NOW!!""Love it!",5
Munchkin Mozart Magic Cube,"My son (now 19 months) got this one last Christmas, and a year later it is still going strong.  Not only does he still enjoy it, mom & dad still enjoy it.  That is, it\'s music is pleasant enough that it doesn\'t give us a headache -- can\'t say that about a lot of these electronic toys.  Quite a deal for $15.",5
Munchkin Mozart Magic Cube,"Our daughter got this toy for her first birthday.  It was an instant hit not only with her but with her dad and grandfather!  Great music selection, brilliant interaction (being able to add instruments to the song is an awesome feature), extremely durable (our daughter immediately stood on it, which didn\'t affect it in the least).  Only downside is the sound quality, which even for a kid\'s toy is pretty awful.  All of the sounds are really tinny and scratchy.  The piano and harp are decent reproductions, but the violin, french horn and clarinet are all shoddy electronic noises that bear little resemblance to the actual instruments.  Overall, though, it\'s a great toy.",4
Munchkin Mozart Magic Cube,"My daughter got this for her first birthday today and she loves it!!  I know the newness will probably wear out eventually, but for now, it\'s probably her favorite thing from her birthday.  My 2 year old also loves it!  And I love it because the music is fairly pretty (for a kid\'s toy).  It\'s not annoying and not too loud either.  Great toy!",5
Munchkin Mozart Magic Cube,"My one year old son has played with this toy since he was 6 months old and it still entertains him.  While the instruments do sound a bit synthetic, the toy still provides an introduction to different instruments and how multiple instruments can create a complex music piece.",4
Munchkin Mozart Magic Cube,"My husband and I gave this toy to our son for his 1st birthday.  What a GREAT toy.  He loves it, and so does his 4-year old brother.  They play with it every day, many times a day.  The music is a nice change from the usual nursery rhymes, and we haven\'t grown tired of listening to it.  A really terrific toy!!!",5
Munchkin Mozart Magic Cube,My son loves to dance to music now. He received this for his 1st birthday and it was an instant hit. He quickly learn how to work it and he still loves to play with it at 20 months old.,5
Munchkin Mozart Magic Cube,"I bought this product as I was looking for some alternative toys for my 7.5 mo son, so he cld play/hear music when he wakes up in the morning in crib, instead of trying to stand up all the times.I love the product after reading reviews, love the rounded corner, love the design that baby has to play all by HIMSELF!  My boy totally enjoyed it for the first couple days and could sat and played for 20 to 30 min, it totally amazed me.  Until one day I found him, after playing the cube for 15 min, covering his ears and trying to escape.  I turned the cube off and he\'s happy again, then I realized the cube could TOO loud/noisy for infant.Different from most of other musical toys that have volume options, this one does NOT and its volume was definitely on the higher side, which might not be too good for infant, especially when it was designed for &#34;all ages&#34; - 0 month +.Anyhow, I\'m still using it to buy myself a little bit time in the morning, but I don\'t let him to play for more than 5 min, that would be my temporary solution for now.",3
Munchkin Mozart Magic Cube,"This is a wonderful product. It will keep the baby interested and won\'t annoy you with horrible singing and songs like many of the other baby toys that light up and play music. In fact, it\'s Mozart, so it\'s actually pleasant and enjoyable. Will listening to Mozart or the individual instruments\' parts make your baby smarter? Of course not, but it will be enjoyed by all.",5
Munchkin Mozart Magic Cube,"This was holiday gift mailed to small granchild.  Our first Munchkin cube, now broken, was a popular toy w several local grandkids  It no longer holds interest since the on/off button ceased working. We have been unable to make permanent fix. When working, the cube is brightly lit, colorful, instruments are depicted on faces of cube, & when pressed, play solos. The &#34;orchestra&#34; face, when pressed, plays all instruments together as &#34;orchestra&#34;. It is a nicer toy & decently priced.",5
Munchkin Mozart Magic Cube,"Just received this toy for my daughter\'s first birthday. She loves it. It keeps her attention, which is quite hard to do. It has beautiful music and its neat how the different instruments can be turned on and off without skipping a note in the music.",5
Munchkin Mozart Magic Cube,"Our 8 month old loves to &#34;bang&#34; things so this is perfect. He moves it around, bangs on it and lights it up with music. Great buy!",5
Munchkin Mozart Magic Cube,"Not the best toy. We bought this for our 1 year old and while this is a great IDEA for a musical toy, it could be SO much better. The biggest problem is the instrument sounds. None of them are great, but some are really awful. The worst is the violin sound - it sounds nasal, fake, and is terribly grating. It may be ok for the child, but for the parents, remember that you have to hear these over and over every time the kid pushes a button. I have no idea why Munchkin didn\'t just use real instrument recordings. Sounds like they chose the first MIDI instruments they found and called it a day.Also, this may just be our son, but he isn\'t that into the toy. Funny story though...We were at the store today looking for a shower gift for another baby and our son found a similar toy by Baby Einstein - same idea with instruments you can turn on and off. He loved it. We had to take it away from him so we could go, he was having so much fun with it. The sounds were less grating as well on that one. It looks like a turtle, if you\'re interested.",2
Munchkin Mozart Magic Cube,We were given this toy as a gift for my first son. It has survived three small children and needed only its batteries changed. It is fascinating for young ones and will delight them with its changing lights and music. As a gift or for your own child you can not go wrong.,5
Munchkin Mozart Magic Cube,"Like it very much, also very suitable for me, will come again next time, have a preferential activities to inform me.",5
Munchkin Mozart Magic Cube,She LOVES this toy.  Keeps her attention totally.  It was one of the first things she went for Christmas morning.,5
Munchkin Mozart Magic Cube,"Several years ago we purchased a Mozart Magic Cube for a grandchild. After that child and 3 additional siblings played with it, it finally gave up. Child # 6 is a year old and another baby is on the way, we bought the same toy for this family. It was Cha Cha\'s Favorite toy, along with a small giraffe. She took the two gifts, and went across the room and played with them while all the other children continued to open their packages. Can\'t recommend this toy enough. It plays Classical songs in the voices of different instruments and is obviously well constructed.",5
Munchkin Mozart Magic Cube,I often search for toys with great ratings on Amazon.  This one is another great buy.  My 7 month old daughter loves playing with it.  She plays with this simple cube more that most every other toy.  I would definitely recommend this for the 6-12 month age range.,5
Munchkin Mozart Magic Cube,My son really liked this toy. I was a really great teething toy for him to bite on also it has many other things to keep in interested,5
Munchkin Mozart Magic Cube,"Super cool toy that my baby absolutely loves but within a week the batteries need replacing, and he\'s not playing it every day... Sadly now he\'s not playing it at all, out of batteries!",4
Munchkin Mozart Magic Cube,"I may like this toy more than my daughter. My favorite thing is to do a bit of orchestration by adding and subtracting the various instruments. I do find the tone of the piano mildly discordant and usually remove it from all of the tunes.As for baby, this toy is great for putting an end to the occasional crying jag. She presses the buttons easily. I don\'t think she\'s got it all figured out yet, but it\'s one of her favorite toys. We also love the soft rounded corners on this toy.  I\'ve seen my daughter giving them a nibble now and then.The cube is durable. My baby often pulls it off the shelf to send it thudding to the floor and it still works.It is a bit big and rather heavy for a child to carry.  However, my only real complaint is the packaging. When I received the cube, it was fastened in with plastic coated wires that ran through holes in the cube. I cut them with scissors at first only to have them stuck in the cube. I finally wrapped the remainder around a letter opener and pulled it free. The cube comes with no instructions on removing these wires.Quick mention: You\'ll need a screwdriver to install the batteries.5 stars. Great toy. Neat concept. I think my daughter will grow to love this toy more over time.",5
Munchkin Mozart Magic Cube,the music is very lovely.i also love this music box and my daughter is also.you can hear the 8 song. the mozart.and you can play a 5 music instrument.,5
Munchkin Mozart Magic Cube,"My daughter received this for her first birthday.  She absolutely loves it.  She\'s 16 months old now, and it has become her favorite toy.  She will climb into her toy box, over all her other stuff, to get to it.  It keeps her busy for a good 20 minutes at a time while she experiments with all the different songs and musical instrument sounds.  We still haven\'t had to replace the batteries, which is a definite plus!",5
Munchkin Mozart Magic Cube,"We got this as a free gift for my twins\' first birthday at a secondhand store. They loved it instantly and have enjoyed it ever since. Now it is our 6 month old baby\'s favorite toy. The baby likes to push the buttons and the girls dance to the music, so it\'s been a great toy that they can all use together.",5
Munchkin Mozart Magic Cube,"I wish I could give this cube 5 stars! If it were based on how much our twins adored the toy, I would definitely give it a better rating! However, I feel the need to mention that we initially purchased this toy for our 6+ mos old twins and within a few months the battery cover cracked right next to the on/off switch, leaving the batteries easily accessible. Duct tape would not even keep the cover on securely, because the cover was under so much pressure from the batteries and springs underneath.When our twins were 1 1/2 we decided to put it on the Christmas wish list, because they both adored the first one so much. Much to our dismay, the exact same thing happened to the battery cover of the second one!What a huge disappointment! Obviously this toy has a manufacturing defect and I can only hope that Munchkin fixes it for future production of the toy. The concept is excellent and our twins really did love it, especially our very musical little girl.",2
Munchkin Mozart Magic Cube,"Fine toy, nice sound.  Much better than most other musical toys.  But I can\'t give it to my son yet as I can\'t seem to get these damned wires from the packaging out of the toy.  They are threaded through these tiny holes in the product and I haven\'t yet gone out to get pliers as someone else suggested.  You shouldn\'t need pliers to free a toy from its packaging.  Obviously the manufacturer didn\'t receive the memo that we are pushing for frustration free packaging. I even took out the screws that access the battery pack (which I am quite impressed with as well), hoping to access where the wires are stuck.  No luck.  If they just used regular string, it would easily come out, but these plastic coated wires are too stiff to pull through in the manner that they have put them.",4
Munchkin Mozart Magic Cube,"We were given this product for a gift - from our wishlist - for our, at the time, 12 month old daughter. She loved it, and carried it around everywhere. One day, she dropped it. She was 29 inches tall. It was in her hands and fell no more than 15 inches. It broke. Saddened, we contacted the CS department to see about getting it fixed. We were told too bad - it fell.So, basically, a toy made for young children can\'t fall any distance, and was not under a warranty because of the fall and would not be fixed. Therefore, I will never buy anything from this unrealistic company again. If you make kid\'s toys, you might want to make them kid durable.",1
Munchkin Mozart Magic Cube,"My son is now just over a year and has had this toy for about 6 months. I bought this because he loved the baby einstein take along tunes toy and thought this would be similar type music and activity. The sound is horrible! Every instrument sound is extremely screechy. I am not sure if I just have a bad product, but I feel like I wasted my money on this.",1
Munchkin Mozart Magic Cube,"I bought this cube for my son when he was about 6 months old.  He\'s now 18 months.  He loved the toy then and still plays with it now.  Even though his absolute favorite activity these days is pushing toys around on the floor and climbing on furniture, he still will sit and play with his cube.  It\'s the only toy from his infancy that he still enjoys.",5
Munchkin Mozart Magic Cube,Bought this a year ago for my 18 month old. I also had a 3 year old at the time. They have played with it off and on. Enough to run the batteries down once a year later. We have a new baby and now he\'s messing with it some. Not a huge hit.,3
Munchkin Mozart Magic Cube,"Our son 5 month old son loves things that light up and play music, which is why we bought this for him. He likes to look at it, but hasn\'t figured out how to push the buttons on his own yet. The buttons are sensitive, so they will be easy for him to push once he figures it out. Overall, this is a pretty cool toy.",4
Munchkin Mozart Magic Cube,"This is a very well made and creative learning toy/tool. It plays a variety of tunes very well. A lot more pleasing to the ear than most of the noise makes around. The genius however, is that you can add or remove the five instruments while they are playing. Make your own combo, quintet, quartet, trio, duet, or solo, in any combination. That should keep your rug rat busy for a while, it did me.",5
Munchkin Mozart Magic Cube,"My daughter got both the Mozart Magic Cube and the Sing-a-long Cube for Christmas this year, and we love them both!  I am a music teacher, and I think these are just really cool musical toys for young children.  The sound is much better than I expected, and my daughter loves them both.",5
Munchkin Mozart Magic Cube,This is one of my favorite infant gifts! It plays wonderful classical pieces. The sides are easy for infants to activate. Each side flashes as that instrument plays to keep their attention. Good for infant to age 5 at least!,5
Munchkin Mozart Magic Cube,"We bought this for our son when he was six months old.  He\'s now 18 months old, and he still enjoys playing with it, but it drives me crazy when he plays more than 2 of the instruments at one time.  There is an intonation problem among the instruments that is unbearable to anyone who has experience in music.  True, the baby loves the lights and he loves having control over the music and what\'s playing, but I almost have to leave the room when he gets too many ""musicians"" going at once.This is fun toy, but don\'t buy it if you can recognize bad pitch.",4
Munchkin Mozart Magic Cube,"My son LOVES this toy.  He will be playing with other toys, walk over to the cube turn on some music and then go back to his toys. He will do this almost all day long.  He loves playing with it as well.  We bought it when he was 1 year old and he has been playing with it ever since (16 mos now).  And another good point is that the sound quality of the music is good enough for a parent\'s ears as well.  Buy this toy.",5
Munchkin Mozart Magic Cube,"After looking for a musical toy that was not annoying, off-key or obnoxious, we discovered this.  Plays several songs by Mozart; baby can play a song with all instruments at once by pressing ""orchestra"" or one at a time.  Baby can also turn off instruments one at a time. The instruments are clearly synthesized, but still, the quality is not bad and I could listen to it for long periods of time.  I have yet to be annoyed by this toy.  In fact, I may have to buy two - my twins fight over it constantly!  My only reason for not giving it 5 stars is that it\'s a little bit loud.  I wish there was a volume control.",4
Munchkin Mozart Magic Cube,This is another favorite toy of my grandson\'s.  I hope that he picks up an appreciation for the wonderful music it provides.  It is a safe toy with no sharp edges and is easy for Brian to play with.,5
Munchkin Mozart Magic Cube,Munchkin Mozart Magic CubeThe older version of this toy had much better songs and in addition to that it\'s so hard to enjoy playing with this because it\'s painfully loud.  Ridiculously loud.,2
Munchkin Mozart Magic Cube,"My son loves this thing.  He has sat and listened to songs repeatedly, turning various instruments on and off to hear the effect.",5
Munchkin Mozart Magic Cube,"This cube is large and heavy so young babies cannot hold it, nor totally grasp the concept...which means that it will not be a toy they will be able to (or even want to) play with independently.  In addition,  the manufacturer\'s recommended age (6 mos -boy are they trying to pull one over on parents) is extremely too young.  I also think this toy is priced too high.  We\'ve bought large activity tables for less than the cost of this cube that entertain my son longer. If given the choice,  I would not purchase it again unless I found it used and/or substantially cheaper.  Recommended age: 1 yr. and up. Recommended purchase price: $14.99 or less.",3
Munchkin Mozart Magic Cube,"I bought this but my little one is definitely not old enough yet to grasp the concept...but she is getting there and lives to play with it, and so do I! Not annoying but very good tones. Love it, bought one for my nephew and cousin too!",5
Munchkin Mozart Magic Cube,"Great toy in theory, but way too loud!  I bought it and as soon as I realized that there\'s no way to control the sound I decided to return it.  Would be a great toy if added volume control to it!",1
Munchkin Mozart Magic Cube,"Worked great for about a month, then it broke and no longer plays music. Not for toddlers who like to throw things.",2
Munchkin Mozart Magic Cube,My 6 month old is captivated by this toy. He loves to hear the music and it\'s easy enough for him to press the various sides. The music and the lights hold his attention. This actually belonged to his now 5 year old sister and it\'s held up well in the five years we\'ve owned. I highly recommend it.,4
Munchkin Mozart Magic Cube,"The musical sounds don\'t sound like the real instruments, they just sound like a cheap toy. Also, I thought each instrument would play its own melody, how it would in a real orchestra. For example, the horn would play the background, the flute a lighter melody, then all the instruments would combine to create the true melody when the orchestra button is pressed. But really, each button plays exactly the same notes except with a different instrument.  I was really disappointed, and my daughter prefers the music buttons from her Tiny Love Activity Center. The ones on that toy are really neat.",1
Munchkin Mozart Magic Cube,Bought this for a 6-month old pseudo-niece as a Christmas gift. In the two or so hours she had the gift she seemed completely engrossed in the toy and entertained. She had no issue comprehending what to do with it and was playing within a minute of first touching the toy.,5
Munchkin Mozart Magic Cube,"I found this item to be very disappointing. For one thing it\'s much too large and heavy for a baby to pick up and handle, although it may just be that my baby is too young for this toy at 7 months. The real issue I have with this toy is that the sounds it makes are just horrible. Off key, electrical sounding ""music"" is layered together to create a loud, jumbled, unpleasant sound that makes me want tear my hair out. This is not the learning toy I expected, coming from a family of musicians I\'m going to say that this toy offers absolutely nothing for a child\'s musical development. If you want your child to have a love and understanding of music, listen to classical, jazz or other complex music with them. If you want a toy that will benefit your child musically, give them a xylophone to play with. It\'s simple and fun, and will always produce a perfect tone.",1
Munchkin Mozart Magic Cube,"This is a great toy, and the only toy my 8 month old son played with on Christmas morning (other than boxes and paper).  There is no volume, but I do not find it too loud.  It is very durable, and I find the quality to be very high.",5
Munchkin Mozart Magic Cube,"Just enough stimulation -- lights, colors and music.  And the music is actually pleasant as opposed to so many of the baby toys we have!",5
Munchkin Mozart Magic Cube,"This is a wonderful toy.  I bought it for my son when he was a young toddler (probably sometime in 2008).  He liked it, but wasn\'t in love with it.  My second child is now 13 months, and she LOVES this toy.  She always pushes the buttons and dances to the music.  I host a playgroup for children between 7 months and 3 years, and this is a wonderful toy to have out for all to enjoy.  The babies tend to play with it more, but the toddlers like to come over to see what they are doing.  I bought this in November as a baby shower present as well.  Both times, I purchased the product on sale (I think for around sixteen dollars).  For that price, it is definitely worth it.  I\'d also like to note that I have only had to change the batteries once in the 2 years I have owned this.  It definitely sounds awful when the batteries are dying.  Overall, a wonderful toy for babies and young toddlers!",5
Munchkin Mozart Magic Cube,"My son has played with this toy nonstop.  He is now 16 months old and it is one of the first things he reaches for when he wakes up.  When we travel I have make sure its packed.  Some kids have blankets, mine has the music cube.",5
Munchkin Mozart Magic Cube,"Purchaed as a gift for family member.  They tell me the baby loves to play with it, and loves too lok at the flashing lights.",5
Munchkin Mozart Magic Cube,"My daughter received this as a baby gift when she was a newborn.  It was her favorite toy all through infancy and toddlerhood.  We even took it on a 15-hr international flight to keep her happy!  Even though it\'s a baby toy, both my children still enjoy listening to the music at ages 3 and 5.  This toy is WELL worth it!  It\'s a little tricky changing batteries, but you\'ll probably only need to change them once every 6-12 months.",5
Munchkin Mozart Magic Cube,"This music cube is the best baby toy I have ever seen.  And it was by far our baby\'s favorite toy.1.  Good Music and Educational.  What\'s more educational than good music for a baby?  The six sides include five instruments (flute, french horn, harp, piano, & violin) and the orchestra which plays all five together.  What I love is that the instruments can be played separately, or together depending on which ones you touch.  You can start one, and then when you press the second it joins the first.2.  Portable and Safe.  We loved the smallish size and took the cube with us on planes, car rides, and into restaurants.  No sharp edges, no metal.  Each corner is covered in a firm rubber (which is also good for chewing on...).  Not heavy so if it falls on your little one, no tears.  Although light weight, the cube is sturdy and firm enough for your little one to use as a base to lean on.  Our baby used the cube not only to lean on, but also to help her stand up.3.  Easy to Use, Good for parents.  The cube is one piece, no complicated set-up, and takes just two easy-to-find AA batteries.  There is also an on/off switch which is useful when traveling to prevent the music from playing continually in your luggage bag.  The music is NOT annoying, nor particually loud.  And if you want to stop or change the tune, just touch the side that is playing at that time and it will immediately stop.Fun for your baby, educational, good for parents-- I highly recommend this toy for any parent with a baby.",5
Munchkin Mozart Magic Cube,"This is a totally cool product...for the parents.  By the time the small child this is designed for could possibly appreciate what the toy teaches, he/she would be at least 5-10 years old and by then, the toy still requires patience.  This is just a good idea that can\'t quite reach the audience it hopes too.  I still like the toy, but sadly, it\'s just not for babies. (And I\'m a musician with a broad mind for what my little one can understand---this is just too advanced.)Munchkin Mozart Magic Cube",2
Munchkin Mozart Magic Cube,"My son really enjoyed the Mozart cube,  but it didn\'t last very long. It stopped working after less than 2 weeks of use.  I changed the batteries, but it still didn\'t work. It is just too pricey for the amount of time that it lasted.",1
Munchkin Mozart Magic Cube,"My twins loved this toy when they were infants,  they\'d stare at the flashing lights and listen to the music.  Now they are 13 months old, and my son in particular loves to turn the various sides off and on listening to how the music changes.Often, if I need to distract him from something I can start the cube playing and he\'ll go right over to it and start to play with it.There\'s the added benefit that the music is pleasant for adults as well.  We don\'t get tired of hearing it play over and over again, and it has several different Mozart pieces that it plays.",5
Munchkin Mozart Magic Cube,our son loves anything that plays music and when we heard about this toy we went out and bought it.  He was 15 months old then and didn\'t seem to like it.  He pushed the buttons afew times but mainly it just sat. I bring it out every couple of weeks to show him how neat it is and it still does nothing for him.  He is now 21 months old.  He loves the leap frog drum and the phonics radio.  ANd they were only 19.99 each not 34.99.I wouldn\'t spend your money on this.,1
